Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,6,15/02/2018 11:50:46,118408297,34,36,2137,10115,363,0,62.8529411765,81.2922644771,1430,0,280.9722222222,428.5344117612,103.4724787909,0.591174789,1716062.27536232,9888105.29729847,58936305,0,118408297,3588130.21212121,14189287.5565437,58936305,24,118236619,3378189.11428571,13809401.4838022,59107970,0,0,0,0,0,692,732,0.2871420404,0.3040327487,0,1430,172.5633802817,327.4935869555,107252.049496982,0,0,1,1,0,0,0,1,1,175.0285714286,62.8529411765,280.9722222222,0,0,0,0,0,0,34,2137,36,10115,8192,180,18,20,589011.0,590222.030256411,1006361,171661,58529272.5,575630.881826627,58936305,58122240,Benign
50144,6,15/02/2018 09:32:34,25,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,80000.0,25.0,0.0,25,25,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,40000.0,40000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,31620,63141,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,15/02/2018 03:34:37,84,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23809.5238095238,84.0,0.0,84,84,84,84.0,0.0,84,84,0,0.0,0.0,0,0,0,0,0,0,40,0,23809.5238095238,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,15/02/2018 04:35:36,1722643,8,7,1144,1581,677,0,143.0,227.9699228282,1173,0,225.8571428571,430.0986044197,1581.8715775701,8.7075499683,123045.928571429,245481.79388374,953128,66,1722643,246091.857142857,390245.179262742,1125310,66,1604604,267434.0,336583.954735219,953128,118597,0,0,0,0,172,152,4.6440266497,4.0635233185,0,1173,170.3125,319.402717323,102018.095833333,0,0,1,1,0,0,0,1,0,181.6666666667,143.0,225.8571428571,0,0,0,0,0,0,8,1144,7,1581,8192,62856,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,15/02/2018 08:31:10,332,3,0,77,0,46,0,25.6666666667,23.4591844132,0,0,0.0,0.0,231927.710843373,9036.1445783133,166.0,202.2325394194,309,23,332,166.0,202.2325394194,309,23,0,0.0,0.0,0,0,1,0,0,0,60,0,9036.1445783133,0.0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,15/02/2018 04:43:36,2692714,8,7,1148,1581,677,0,143.5,228.129662379,1173,0,225.8571428571,430.0986044197,1013.4756234788,5.5705878901,192336.714285714,257318.37763136,953134,87,2692714,384673.428571429,413694.58451973,1292518,95,2414253,402375.5,270858.518847571,953134,278314,0,0,0,0,172,152,2.9709802081,2.5996076821,0,1173,170.5625,319.433241591,102037.595833333,0,0,0,1,0,0,0,0,0,181.9333333333,143.5,225.8571428571,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
51288,6,15/02/2018 12:48:52,47,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42553.1914893617,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21276.5957446809,21276.5957446809,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,2190,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
445,6,15/02/2018 09:36:17,1183513,7,5,364,582,103,0,52.0,49.2172056636,409,0,116.4,167.0353256051,799.3152588945,10.1393056097,107592.090909091,122983.593694813,238269,4,1183513,197252.166666667,96655.557297895,240113,4,949045,237261.25,2843.6130040262,241271,234931,0,0,0,0,152,112,5.914594939,4.2247106707,0,409,72.7692307692,109.5332170669,11997.5256410256,0,0,0,1,0,0,0,0,0,78.8333333333,52.0,116.4,0,0,0,0,0,0,7,364,5,582,8192,259,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 03:37:04,955,1,1,31,94,31,31,31.0,0.0,94,94,94.0,0.0,130890.052356021,2094.2408376963,955.0,0.0,955,955,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1047.1204188482,1047.1204188482,31,94,52.0,36.3730669589,1323.0,0,0,0,0,0,0,0,0,1,78.0,31.0,94.0,0,0,0,0,0,0,1,31,1,94,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,15/02/2018 01:37:52,1,1,2,64,31,64,64,64.0,0.0,31,0,15.5,21.9203102168,95000000.0,3000000.0,0.5,0.7071067812,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,20,40,1000000.0,2000000.0,0,64,39.75,30.7286511256,944.25,0,1,0,0,1,0,0,0,2,53.0,64.0,15.5,0,0,0,0,0,0,1,64,2,31,292,292,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,15/02/2018 02:56:51,6304776,4,4,97,232,97,0,24.25,48.5,232,0,58.0,116.0,52.182662794,1.2688793385,900682.285714286,2347503.72759801,6223890,42,80886,26962.0,46444.0958249808,80591,105,6304628,2101542.66666667,3639532.67023616,6304113,205,0,0,0,0,92,92,0.6344396692,0.6344396692,0,232,36.5555555556,80.0048609634,6400.7777777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58.0,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
445,6,15/02/2018 03:41:10,692451,7,5,364,582,103,0,52.0,49.2172056636,409,0,116.4,167.0353256051,1366.1616489831,17.3297460759,62950.0909090909,71715.9947033499,137916,4,692451,115408.5,56547.018024826,140671,4,554537,138634.25,1291.3433251205,140571,137961,0,0,0,0,152,112,10.1090185443,7.2207275316,0,409,72.7692307692,109.5332170669,11997.5256410256,0,0,0,1,0,0,0,0,0,78.8333333333,52.0,116.4,0,0,0,0,0,0,7,364,5,582,8192,257,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 10:29:45,38986,1,1,39,67,39,39,39.0,0.0,67,67,67.0,0.0,2718.9247422152,51.3004668342,38986.0,0.0,38986,38986,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,25.6502334171,25.6502334171,39,67,48.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,72.5,39.0,67.0,0,0,0,0,0,0,1,39,1,67,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 03:35:11,823,1,1,44,72,44,44,44.0,0.0,72,72,72.0,0.0,140947.752126367,2430.1336573512,823.0,0.0,823,823,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1215.0668286756,1215.0668286756,44,72,53.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,80.0,44.0,72.0,0,0,0,0,0,0,1,44,1,72,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,15/02/2018 12:07:24,3869031,9,10,1148,1581,677,0,127.5555555556,218.6910555505,1173,0,158.1,367.7307136721,705.3445681877,4.9107903245,214946.166666667,302412.915184297,1356795,4,3869031,483628.875,515479.743988462,1604391,4,3707672,411963.555555556,377691.649687649,1356795,82422,0,0,0,0,192,212,2.3261638379,2.5846264866,0,1173,136.45,292.3279475989,85455.6289473685,0,0,1,1,0,0,0,1,1,143.6315789474,127.5555555556,158.1,0,0,0,0,0,0,9,1148,10,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,15/02/2018 10:26:38,132683,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,15.0735210992,132683.0,0.0,132683,132683,132683,132683.0,0.0,132683,132683,0,0.0,0.0,0,0,0,0,0,0,40,0,15.0735210992,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,15/02/2018 12:07:24,115755064,24,35,681,29834,319,0,28.375,77.1564263716,1460,0,852.4,699.8547832565,263.6169766188,0.5096969235,1995776.96551724,3964693.34993812,10008025,0,115755064,5032828.86956522,4996667.12557617,10031021,36,110596923,3252850.67647059,4757652.39088315,10031208,0,0,0,0,0,492,844,0.2073343418,0.3023625817,0,1460,508.5833333333,672.9698230741,452888.382768362,0,0,0,1,0,0,0,0,1,517.2033898305,28.375,852.4,0,0,0,0,0,0,24,681,35,29834,8192,980,15,20,49220.4166666667,90751.8185607503,337396,22932,9597031.91666667,1405611.38989768,10008025,5133918,Benign
80,6,15/02/2018 03:14:44,74,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27027.027027027,74.0,0.0,74,74,74,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0,0,0,40,0,27027.027027027,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
50812,6,15/02/2018 11:51:41,12,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,166666.666666667,12.0,0.0,12,12,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,83333.3333333333,83333.3333333333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,290,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
51058,6,15/02/2018 11:46:59,446,2,1,38,0,38,0,19.0,26.8700576851,0,0,0.0,0.0,85201.7937219731,6726.4573991031,223.0,288.4995667241,427,19,446,446.0,0.0,446,446,0,0.0,0.0,0,0,1,0,0,0,40,20,4484.3049327354,2242.1524663677,0,38,19.0,21.9393102292,481.3333333333,0,1,0,0,1,0,0,0,0,25.3333333333,19.0,0.0,0,0,0,0,0,0,2,38,1,0,176,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 01:48:53,111646,2,2,84,278,42,42,42.0,0.0,139,139,139.0,0.0,3242.3911291045,35.8275262884,37215.3333333333,52216.0183213287,96912,36,96912,96912.0,0.0,96912,96912,36,36.0,0.0,36,36,0,0,0,0,16,16,17.9137631442,17.9137631442,42,139,80.8,53.129088078,2822.7,0,0,0,0,0,0,0,0,1,101.0,42.0,139.0,0,0,0,0,0,0,2,84,2,278,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,15/02/2018 04:02:11,117430371,21,20,1747,2824,434,0,83.1904761905,174.3704731449,706,0,141.2,289.7362866288,38.9251942328,0.3491430679,2935759.275,4466240.96561828,10014487,20,117430371,5871518.55,4883851.79432259,10109241,13455,112851916,5939574.52631579,5025494.55175378,10109315,94734,0,0,0,0,432,544,0.1788293763,0.1703136917,0,706,108.8333333333,234.245120382,54870.7764227642,0,0,1,1,0,0,0,1,0,111.487804878,83.1904761905,141.2,0,0,0,0,0,0,21,1747,20,2824,8192,184,15,20,250418.272727273,516215.976606128,1806868,94704,10008834.7272727,18523.9617959597,10014487,9952983,Benign
80,6,15/02/2018 01:53:22,53926445,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0370875551,53926445.0,0.0,53926445,53926445,53926445,53926445.0,0.0,53926445,53926445,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0370875551,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 01:13:15,112107,2,2,96,300,48,48,48.0,0.0,150,150,150.0,0.0,3532.3396398084,35.6801983819,37369.0,41656.0343767863,82309,49,29749,29749.0,0.0,29749,29749,49,49.0,0.0,49,49,0,0,0,0,16,16,17.840099191,17.840099191,48,150,88.8,55.8677008655,3121.2,0,0,0,0,0,0,0,0,1,111.0,48.0,150.0,0,0,0,0,0,0,2,96,2,300,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 11:51:56,1024,1,1,48,96,48,48,48.0,0.0,96,96,96.0,0.0,140625.0,1953.125,1024.0,0.0,1024,1024,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,976.5625,976.5625,48,96,64.0,27.7128129211,768.0,0,0,0,0,0,0,0,0,1,96.0,48.0,96.0,0,0,0,0,0,0,1,48,1,96,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,15/02/2018 11:33:17,6079785,4,4,97,232,97,0,24.25,48.5,232,0,58.0,116.0,54.1137556673,1.3158360041,868540.714285714,2262403.52721817,5998741,37,81044,27014.6666666667,46543.110009252,80758,102,6079638,2026546.0,3509657.14994057,6079149,186,0,0,0,0,92,92,0.657918002,0.657918002,0,232,36.5555555556,80.0048609634,6400.7777777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58.0,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
50302,6,15/02/2018 11:12:29,233663,2,0,31,0,31,0,15.5,21.9203102168,0,0,0.0,0.0,132.6696995245,8.5593354532,233663.0,0.0,233663,233663,233663,233663.0,0.0,233663,233663,0,0.0,0.0,0,0,0,0,0,0,40,0,8.5593354532,0.0,0,31,10.3333333333,17.8978583449,320.3333333333,0,0,0,0,1,1,0,0,0,15.5,15.5,0.0,0,0,0,0,0,0,2,31,0,0,63,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
51043,6,15/02/2018 11:04:22,90387,2,1,38,0,38,0,19.0,26.8700576851,0,0,0.0,0.0,420.4144401297,33.1906136944,45193.5,63884.976359861,90367,20,90387,90387.0,0.0,90387,90387,0,0.0,0.0,0,0,1,0,0,0,40,20,22.1270757963,11.0635378981,0,38,19.0,21.9393102292,481.3333333333,0,1,0,0,1,0,0,0,0,25.3333333333,19.0,0.0,0,0,0,0,0,0,2,38,1,0,176,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 02:58:24,1933,1,1,38,133,38,38,38.0,0.0,133,133,133.0,0.0,88463.5281945163,1034.6611484739,1933.0,0.0,1933,1933,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,517.3305742369,517.3305742369,38,133,69.6666666667,54.848275573,3008.3333333333,0,0,0,0,0,0,0,0,1,104.5,38.0,133.0,0,0,0,0,0,0,1,38,1,133,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,15/02/2018 02:31:21,54727174,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0365449164,54727174.0,0.0,54727174,54727174,54727174,54727174.0,0.0,54727174,54727174,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0365449164,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 03:14:19,36980,1,1,47,175,47,47,47.0,0.0,175,175,175.0,0.0,6003.2449972958,54.0832882639,36980.0,0.0,36980,36980,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,27.041644132,27.041644132,47,175,89.6666666667,73.9008344563,5461.3333333333,0,0,0,0,0,0,0,0,1,134.5,47.0,175.0,0,0,0,0,0,0,1,47,1,175,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 01:55:50,996,1,1,32,128,32,32,32.0,0.0,128,128,128.0,0.0,160642.570281125,2008.0321285141,996.0,0.0,996,996,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1004.016064257,1004.016064257,32,128,64.0,55.4256258422,3072.0,0,0,0,0,0,0,0,0,1,96.0,32.0,128.0,0,0,0,0,0,0,1,32,1,128,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 01:56:05,1569,1,1,35,83,35,35,35.0,0.0,83,83,83.0,0.0,75207.1383046526,1274.6972594009,1569.0,0.0,1569,1569,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,637.3486297004,637.3486297004,35,83,51.0,27.7128129211,768.0,0,0,0,0,0,0,0,0,1,76.5,35.0,83.0,0,0,0,0,0,0,1,35,1,83,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,15/02/2018 04:19:55,793,3,4,161,488,161,0,53.6666666667,92.9533933395,488,0,122.0,244.0,818411.097099622,8827.2383354351,132.1666666667,90.2406043124,248,0,439,219.5,119.5010460205,304,135,545,181.6666666667,183.5274729661,367,0,0,0,0,0,72,92,3783.1021437579,5044.1361916772,0,488,81.125,173.7875858627,30202.125,0,0,0,1,0,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,15/02/2018 01:57:39,2764995,8,7,1144,1581,677,0,143.0,227.9699228282,1173,0,225.8571428571,430.0986044197,985.5352360493,5.4249646021,197499.642857143,284946.940688318,953222,53,2764995,394999.285714286,390986.530836939,1156560,97958,2623060,437176.666666667,324565.36212952,953222,144182,0,0,0,0,172,152,2.8933144545,2.5316501476,0,1173,170.3125,319.402717323,102018.095833333,0,0,0,1,0,0,0,0,0,181.6666666667,143.0,225.8571428571,0,0,0,0,0,0,8,1144,7,1581,8192,62856,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,15/02/2018 05:19:07,2618904,8,7,1148,1581,677,0,143.5,228.129662379,1173,0,225.8571428571,430.0986044197,1042.0389598092,5.7275868073,187064.571428571,255931.764623582,953453,4,2618904,374129.142857143,409551.148787478,1274677,4,2352683,392113.833333333,275804.302802851,953453,267262,0,0,0,0,172,152,3.0547129639,2.6728738434,0,1173,170.5625,319.433241591,102037.595833333,0,0,0,1,0,0,0,0,0,181.9333333333,143.5,225.8571428571,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,15/02/2018 10:21:58,117297310,17,18,1024,5084,410,0,60.2352941176,109.5619284992,1460,0,282.4444444444,492.859868191,52.0728054207,0.2983870645,3449920.88235294,13968603.5058763,58990324,1,117297310,7331081.875,19972944.2957273,58990324,74,117219538,6895266.94117647,19440830.2249555,59012989,1,0,0,0,0,352,372,0.1449308599,0.1534562046,0,1460,169.6666666667,369.6658722994,136652.857142857,0,0,0,1,0,0,0,0,1,174.5142857143,60.2352941176,282.4444444444,0,0,0,0,0,0,17,1024,18,5084,8192,127,7,20,115340.0,53044.3222974901,152848,77832,58494386.0,701362.245696188,58990324,57998448,Benign
53,17,15/02/2018 11:51:57,1331,1,1,28,82,28,28,28.0,0.0,82,82,82.0,0.0,82644.6280991736,1502.6296018032,1331.0,0.0,1331,1331,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,751.3148009016,751.3148009016,28,82,46.0,31.1769145362,972.0,0,0,0,0,0,0,0,0,1,69.0,28.0,82.0,0,0,0,0,0,0,1,28,1,82,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,15/02/2018 09:15:27,5774918,2,3,46,46,46,0,23.0,32.5269119346,46,0,15.3333333333,26.5581123827,15.9309621366,0.8658131596,1443729.5,2806802.5075259,5653640,4,121278,121278.0,0.0,121278,121278,5734793,2867396.5,4055105.3621469,5734789,4,1,0,0,0,40,60,0.3463252638,0.5194878958,0,46,23.0,25.1952376452,634.8,0,1,0,0,1,0,0,0,1,27.6,23.0,15.3333333333,0,0,0,0,0,0,2,46,3,46,257,0,0,20,121278.0,0.0,121278,121278,5653640.0,0.0,5653640,5653640,Benign
0,0,15/02/2018 09:27:06,112637734,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0266340585,56318867.0,49.4974746831,56318902,56318832,112637734,56318867.0,49.4974746831,56318902,56318832,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0266340585,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0,0,56318867.0,49.4974746831,56318902,56318832,Benign
80,6,15/02/2018 12:01:32,6058844,4,4,97,232,97,0,24.25,48.5,232,0,58.0,116.0,54.3007874109,1.3203838884,865549.142857143,2219980.35030474,5898180,39,160664,53554.6666666667,92435.51058621,160290,178,6058687,2019562.33333333,3497481.41027745,6058106,223,0,0,0,0,92,92,0.6601919442,0.6601919442,0,232,36.5555555556,80.0048609634,6400.7777777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58.0,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
49834,6,15/02/2018 08:41:31,0,2,0,31,0,31,0,15.5,21.9203102168,0,0,0.0,0.0,inf,inf,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,40,0,0.0,0.0,0,31,20.6666666667,17.8978583449,320.3333333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,980,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,15/02/2018 02:01:36,1,1,2,64,31,64,64,64.0,0.0,31,0,15.5,21.9203102168,95000000.0,3000000.0,0.5,0.7071067812,1,0,0,0.0,0.0,0,0,1,1.0,0.0,1,1,1,0,0,0,20,40,1000000.0,2000000.0,0,64,39.75,30.7286511256,944.25,0,1,0,0,1,0,0,0,2,53.0,64.0,15.5,0,0,0,0,0,0,1,64,2,31,292,292,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 09:47:19,455,1,1,44,60,44,44,44.0,0.0,60,60,60.0,0.0,228571.428571429,4395.6043956044,455.0,0.0,455,455,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2197.8021978022,2197.8021978022,44,60,49.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,74.0,44.0,60.0,0,0,0,0,0,0,1,44,1,60,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
52745,6,15/02/2018 03:55:27,42,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,47619.0476190476,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,23809.5238095238,23809.5238095238,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,256,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,15/02/2018 02:04:16,8112725,9,8,533,3536,192,0,59.2222222222,82.1184780938,1460,0,442.0,638.4120926173,501.557737998,2.0954734691,507045.3125,1949525.73461416,7816847,1,8112725,1014090.625,2785852.93562436,7908221,75,244120,34874.2857142857,41245.5886761008,91465,1,0,0,0,0,192,172,1.1093683072,0.986105162,0,1460,226.0555555556,459.0011498412,210682.055555556,0,0,1,1,0,0,0,1,0,239.3529411765,59.2222222222,442.0,0,0,0,0,0,0,9,533,8,3536,8192,980,4,20,295878.0,0.0,295878,295878,7816847.0,0.0,7816847,7816847,Benign
445,6,15/02/2018 08:37:31,186414,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21.4576158443,62138.0,107570.7519217,186350,1,186414,93207.0,131813.189294547,186413,1,0,0.0,0.0,0,0,0,0,0,0,72,32,16.0932118832,5.3644039611,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 01:49:38,449,1,1,37,165,37,37,37.0,0.0,165,165,165.0,0.0,449888.64142539,4454.3429844098,449.0,0.0,449,449,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2227.1714922049,2227.1714922049,37,165,79.6666666667,73.9008344563,5461.3333333333,0,0,0,0,0,0,0,0,1,119.5,37.0,165.0,0,0,0,0,0,0,1,37,1,165,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 08:31:05,33905,2,2,76,188,38,38,38.0,0.0,94,94,94.0,0.0,7786.4621737207,117.9766996018,11301.6666666667,13796.1942699185,26676,1,26676,26676.0,0.0,26676,26676,1,1.0,0.0,1,1,0,0,0,0,16,16,58.9883498009,58.9883498009,38,94,60.4,30.6724632203,940.8,0,0,0,0,0,0,0,0,1,75.5,38.0,94.0,0,0,0,0,0,0,2,76,2,188,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,15/02/2018 08:23:59,9017732,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.332677884,4508866.0,2130794.16021398,6015565,3002167,9017732,4508866.0,2130794.16021398,6015565,3002167,0,0.0,0.0,0,0,0,0,0,0,92,0,0.332677884,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,8192,-1,0,28,3002167.0,0.0,3002167,3002167,6015565.0,0.0,6015565,6015565,Benign
